"Country Name","Country Code","Indicator Name","Indicator Code","2014",
"Puerto Rico","PRI","Labor volume for unskilled male (millions)","v_M_nsk","514086.833462335",
"Puerto Rico","PRI","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.34148830322077",
"Puerto Rico","PRI","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02749978884495",
"Puerto Rico","PRI","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3469554065592",
"Puerto Rico","PRI","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.284056501375",
"Puerto Rico","PRI","Value-added from Capital in GTAP10P3COD","gtap10VACapital","51027.816987507",
"Puerto Rico","PRI","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","37120.244622565",
"Puerto Rico","PRI","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","120.27653888531",
"Puerto Rico","PRI","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","103.203436110488",
"Qatar","QAT","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","2154894.24894268",
"Qatar","QAT","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","2616028.458104",
"Qatar","QAT","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1339991.34796513",
"Qatar","QAT","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2051632.31632634",
"Qatar","QAT","Labor volume for skilled females (millions)","v_F_skl","167126.554556366",
"Qatar","QAT","Labor volume for skilled males (millions)","v_M_skl","402144.730010296",
"Qatar","QAT","Labor volume for unskilled females (millions)","v_F_nsk","116070.121650835",
"Qatar","QAT","Labor volume for unskilled male (millions)","v_M_nsk","1093140.5937825",
"Qatar","QAT","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.2327795612534",
"Qatar","QAT","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00070442310193",
"Qatar","QAT","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5397229085245",
"Qatar","QAT","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2267931071202",
"Qatar","QAT","Value-added from Capital in GTAP10P3COD","gtap10VACapital","135529.03615958",
"Qatar","QAT","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","37588.898853662",
"Qatar","QAT","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Qatar","QAT","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Romania","ROU","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","530186.641889282",
"Romania","ROU","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","716841.766299672",
"Romania","ROU","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","353468.734907842",
"Romania","ROU","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","498336.441635415",
"Romania","ROU","Labor volume for skilled females (millions)","v_F_skl","1247361.63071786",
"Romania","ROU","Labor volume for skilled males (millions)","v_M_skl","2024587.19559416",
"Romania","ROU","Labor volume for unskilled females (millions)","v_F_nsk","855462.661107424",
"Romania","ROU","Labor volume for unskilled male (millions)","v_M_nsk","5074427.51258056",
"Romania","ROU","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.27922869814264",
"Romania","ROU","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00954856948542",
"Romania","ROU","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4649610391442",
"Romania","ROU","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2462616932278",
"Romania","ROU","Value-added from Capital in GTAP10P3COD","gtap10VACapital","105511.038374694",
"Romania","ROU","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","48707.997712727",
"Romania","ROU","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Romania","ROU","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601324",
"Russian Federation","RUS","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","619466.041146301",
"Russian Federation","RUS","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","807014.105129513",
"Russian Federation","RUS","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","464227.699883639",
"Russian Federation","RUS","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","656418.277292143",
"Russian Federation","RUS","Labor volume for skilled females (millions)","v_F_skl","25055741.1975974",
"Russian Federation","RUS","Labor volume for skilled males (millions)","v_M_skl","16968351.7154847",
"Russian Federation","RUS","Labor volume for unskilled females (millions)","v_F_nsk","13854155.5454463",
"Russian Federation","RUS","Labor volume for unskilled male (millions)","v_M_nsk","19449113.5414716",
"Russian Federation","RUS","Share of female skilled worker out of all workers in this sector, %","p_F_skl","13.6625890836786",
"Russian Federation","RUS","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","11.894199344386",
"Russian Federation","RUS","Share of male skilled worker out of all workers in this sector, %","p_M_skl","16.0367416306602",
"Russian Federation","RUS","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","23.4064699412752",
"Russian Federation","RUS","Value-added from Capital in GTAP10P3COD","gtap10VACapital","928980.233038563",
"Russian Federation","RUS","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","574170.454075441",
"Russian Federation","RUS","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","88.8775724856963",
"Russian Federation","RUS","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","80.5448382090338",
"Rwanda","RWA","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","130177.739982617",
"Rwanda","RWA","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","163889.454742445",
"Rwanda","RWA","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","56934.1653833732",
"Rwanda","RWA","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","83531.325893456",
"Rwanda","RWA","Labor volume for skilled females (millions)","v_F_skl","285627.486982501",
"Rwanda","RWA","Labor volume for skilled males (millions)","v_M_skl","437024.313624069",
"Rwanda","RWA","Labor volume for unskilled females (millions)","v_F_nsk","2527005.90310263",
"Rwanda","RWA","Labor volume for unskilled male (millions)","v_M_nsk","2381112.29629079",
"Rwanda","RWA","Share of female skilled worker out of all workers in this sector, %","p_F_skl","3.95403285407813",
"Rwanda","RWA","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","17.1499422359481",
"Rwanda","RWA","Share of male skilled worker out of all workers in this sector, %","p_M_skl","9.89345245648912",
"Rwanda","RWA","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","34.0025724534847",
"Rwanda","RWA","Value-added from Capital in GTAP10P3COD","gtap10VACapital","2411.299571956",
"Rwanda","RWA","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","4084.347313335",
"Rwanda","RWA","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","146.22047310312",
"Rwanda","RWA","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","124.383238669866",
"Saudi Arabia","SAU","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1016148.31730396",
"Saudi Arabia","SAU","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1224024.50533225",
"Saudi Arabia","SAU","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","633971.220185392",
"Saudi Arabia","SAU","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","962560.720944915",
"Saudi Arabia","SAU","Labor volume for skilled females (millions)","v_F_skl","1565056.30771672",
"Saudi Arabia","SAU","Labor volume for skilled males (millions)","v_M_skl","2832527.55563064",
"Saudi Arabia","SAU","Labor volume for unskilled females (millions)","v_F_nsk","944625.858542915",
"Saudi Arabia","SAU","Labor volume for unskilled male (millions)","v_M_nsk","7049186.27810973",
"Saudi Arabia","SAU","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.25040495465106",
"Saudi Arabia","SAU","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00500265458558",
"Saudi Arabia","SAU","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5094213682072",
"Saudi Arabia","SAU","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2351710225562",
"Saudi Arabia","SAU","Value-added from Capital in GTAP10P3COD","gtap10VACapital","406070.039637243",
"Saudi Arabia","SAU","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","179539.691025792",
"Saudi Arabia","SAU","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Saudi Arabia","SAU","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545026",
"Senegal","SEN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","238483.181047316",
"Senegal","SEN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","334117.536956514",
"Senegal","SEN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","106046.971307504",
"Senegal","SEN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","213606.77636276",
"Senegal","SEN","Labor volume for skilled females (millions)","v_F_skl","538307.618248894",
"Senegal","SEN","Labor volume for skilled males (millions)","v_M_skl","1031884.50966416",
"Senegal","SEN","Labor volume for unskilled females (millions)","v_F_nsk","451308.108990094",
"Senegal","SEN","Labor volume for unskilled male (millions)","v_M_nsk","1846653.76309685",
"Senegal","SEN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","4.62720638704482",
"Senegal","SEN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.50212513575954",
"Senegal","SEN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","15.8006989589399",
"Senegal","SEN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","38.0699695182558",
"Senegal","SEN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","7378.479054936",
"Senegal","SEN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","4487.60386855",
"Senegal","SEN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","146.375095741861",
"Senegal","SEN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","101.415839896323",
"Singapore","SGP","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3481101.07665461",
"Singapore","SGP","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","3406855.14456178",
"Singapore","SGP","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1984560.48654021",
"Singapore","SGP","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","2139516.6803732",
"Singapore","SGP","Labor volume for skilled females (millions)","v_F_skl","521525.269663488",
"Singapore","SGP","Labor volume for skilled males (millions)","v_M_skl","833462.554295349",
"Singapore","SGP","Labor volume for unskilled females (millions)","v_F_nsk","251718.323643248",
"Singapore","SGP","Labor volume for unskilled male (millions)","v_M_nsk","1533244.85239792",
"Singapore","SGP","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.292563064321",
"Singapore","SGP","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02165262220139",
"Singapore","SGP","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4393398634194",
"Singapore","SGP","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2464444500582",
"Singapore","SGP","Value-added from Capital in GTAP10P3COD","gtap10VACapital","149246.984617709",
"Singapore","SGP","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","127417.455552601",
"Singapore","SGP","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Singapore","SGP","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Slovak Republic","SVK","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1147190.92795788",
"Slovak Republic","SVK","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","1534595.08129732",
"Slovak Republic","SVK","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","770213.330352785",
"Slovak Republic","SVK","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1076699.50060104",
"Slovak Republic","SVK","Labor volume for skilled females (millions)","v_F_skl","468002.332468438",
"Slovak Republic","SVK","Labor volume for skilled males (millions)","v_M_skl","720609.817948559",
"Slovak Republic","SVK","Labor volume for unskilled females (millions)","v_F_nsk","229771.418113196",
"Slovak Republic","SVK","Labor volume for unskilled male (millions)","v_M_nsk","1304767.43146981",
"Slovak Republic","SVK","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.25291781301184",
"Slovak Republic","SVK","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.00195349618735",
"Slovak Republic","SVK","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.5160402695218",
"Slovak Republic","SVK","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.229088421279",
"Slovak Republic","SVK","Value-added from Capital in GTAP10P3COD","gtap10VACapital","59276.489671581",
"Slovak Republic","SVK","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","18661.718426693",
"Slovak Republic","SVK","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Slovak Republic","SVK","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Slovenia","SVN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1545271.38149942",
"Slovenia","SVN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","2058194.74300444",
"Slovenia","SVN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1033100.6217081",
"Slovenia","SVN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1435768.39522006",
"Slovenia","SVN","Labor volume for skilled females (millions)","v_F_skl","162502.346540138",
"Slovenia","SVN","Labor volume for skilled males (millions)","v_M_skl","258193.684237746",
"Slovenia","SVN","Labor volume for unskilled females (millions)","v_F_nsk","89934.2907732367",
"Slovenia","SVN","Labor volume for unskilled male (millions)","v_M_nsk","505648.678448879",
"Slovenia","SVN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32449536602937",
"Slovenia","SVN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.0338300739022",
"Slovenia","SVN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3610222156702",
"Slovenia","SVN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2806523443982",
"Slovenia","SVN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","19105.828994801",
"Slovenia","SVN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","15509.616834997",
"Slovenia","SVN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Slovenia","SVN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"South Africa","ZAF","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","302330.485604447",
"South Africa","ZAF","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","306603.808341379",
"South Africa","ZAF","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","185454.206481263",
"South Africa","ZAF","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","255345.744069252",
"South Africa","ZAF","Labor volume for skilled females (millions)","v_F_skl","2554714.57659795",
"South Africa","ZAF","Labor volume for skilled males (millions)","v_M_skl","2446324.82130798",
"South Africa","ZAF","Labor volume for unskilled females (millions)","v_F_nsk","7043388.2060515",
"South Africa","ZAF","Labor volume for unskilled male (millions)","v_M_nsk","8482344.39604258",
"South Africa","ZAF","Share of female skilled worker out of all workers in this sector, %","p_F_skl","5.03592448598121",
"South Africa","ZAF","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","18.1705478527785",
"South Africa","ZAF","Share of male skilled worker out of all workers in this sector, %","p_M_skl","7.43492771940681",
"South Africa","ZAF","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","34.3585999418335",
"South Africa","ZAF","Value-added from Capital in GTAP10P3COD","gtap10VACapital","151990.535840661",
"South Africa","ZAF","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","141655.753028602",
"South Africa","ZAF","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","105.718039205104",
"South Africa","ZAF","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","77.0195504175238",
"Spain","ESP","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","4184092.22546157",
"Spain","ESP","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","5534339.52706308",
"Spain","ESP","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2804923.15262744",
"Spain","ESP","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3873929.95900785",
"Spain","ESP","Labor volume for skilled females (millions)","v_F_skl","3707815.31233553",
"Spain","ESP","Labor volume for skilled males (millions)","v_M_skl","5611508.08117586",
"Spain","ESP","Labor volume for unskilled females (millions)","v_F_nsk","2306044.50203834",
"Spain","ESP","Labor volume for unskilled male (millions)","v_M_nsk","11518509.1044503",
"Spain","ESP","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.324319786256",
"Spain","ESP","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03007238724785",
"Spain","ESP","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3603952958319",
"Spain","ESP","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2852125306642",
"Spain","ESP","Value-added from Capital in GTAP10P3COD","gtap10VACapital","531315.816281464",
"Spain","ESP","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","501030.210593364",
"Spain","ESP","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Spain","ESP","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601326",
"Sri Lanka","LKA","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","108551.024911873",
"Sri Lanka","LKA","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","139242.330680799",
"Sri Lanka","LKA","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","75327.7344923279",
"Sri Lanka","LKA","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","104102.674149261",
"Sri Lanka","LKA","Labor volume for skilled females (millions)","v_F_skl","1962340.52940675",
"Sri Lanka","LKA","Labor volume for skilled males (millions)","v_M_skl","3881984.47474696",
"Sri Lanka","LKA","Labor volume for unskilled females (millions)","v_F_nsk","826133.956240456",
"Sri Lanka","LKA","Labor volume for unskilled male (millions)","v_M_nsk","1781614.03960583",
"Sri Lanka","LKA","Share of female skilled worker out of all workers in this sector, %","p_F_skl","14.5681698410427",
"Sri Lanka","LKA","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.75297729405364",
"Sri Lanka","LKA","Share of male skilled worker out of all workers in this sector, %","p_M_skl","31.1152729023565",
"Sri Lanka","LKA","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","12.5635799625472",
"Sri Lanka","LKA","Value-added from Capital in GTAP10P3COD","gtap10VACapital","34334.561784465",
"Sri Lanka","LKA","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","29208.499706281",
"Sri Lanka","LKA","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","94.9208658218307",
"Sri Lanka","LKA","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","87.7086423843803",
"Sweden","SWE","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","3670947.72163566",
"Sweden","SWE","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","4880388.53071178",
"Sweden","SWE","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","2461666.3915825",
"Sweden","SWE","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","3419721.57758517",
"Sweden","SWE","Labor volume for skilled females (millions)","v_F_skl","998817.512728189",
"Sweden","SWE","Labor volume for skilled males (millions)","v_M_skl","1405936.63947635",
"Sweden","SWE","Labor volume for unskilled females (millions)","v_F_nsk","425360.52429825",
"Sweden","SWE","Labor volume for unskilled male (millions)","v_M_nsk","2313267.32349721",
"Sweden","SWE","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32523636591563",
"Sweden","SWE","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02853424072826",
"Sweden","SWE","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3702591216444",
"Sweden","SWE","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2759702717117",
"Sweden","SWE","Value-added from Capital in GTAP10P3COD","gtap10VACapital","190302.569817791",
"Sweden","SWE","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","182351.69076885",
"Sweden","SWE","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Sweden","SWE","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601325",
"Switzerland","CHE","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","5776081.02952704",
"Switzerland","CHE","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","7552163.68788315",
"Switzerland","CHE","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","3864458.04386405",
"Switzerland","CHE","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","5279191.80388672",
"Switzerland","CHE","Labor volume for skilled females (millions)","v_F_skl","917804.948667269",
"Switzerland","CHE","Labor volume for skilled males (millions)","v_M_skl","1308062.18632113",
"Switzerland","CHE","Labor volume for unskilled females (millions)","v_F_nsk","426022.826484055",
"Switzerland","CHE","Labor volume for unskilled male (millions)","v_M_nsk","2091100.03852754",
"Switzerland","CHE","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.34294103835365",
"Switzerland","CHE","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03084171032609",
"Switzerland","CHE","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3283640696453",
"Switzerland","CHE","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2978531816749",
"Switzerland","CHE","Value-added from Capital in GTAP10P3COD","gtap10VACapital","267652.148072286",
"Switzerland","CHE","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","345561.754588893",
"Switzerland","CHE","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Switzerland","CHE","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601326",
"Taiwan, China","TWN","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","362828.829939804",
"Taiwan, China","TWN","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","356751.119082978",
"Taiwan, China","TWN","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","206044.936036342",
"Taiwan, China","TWN","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","223861.863422016",
"Taiwan, China","TWN","Labor volume for skilled females (millions)","v_F_skl","1818751.28751567",
"Taiwan, China","TWN","Labor volume for skilled males (millions)","v_M_skl","2881675.04698863",
"Taiwan, China","TWN","Labor volume for unskilled females (millions)","v_F_nsk","1072129.36754207",
"Taiwan, China","TWN","Labor volume for unskilled male (millions)","v_M_nsk","5762444.29795364",
"Taiwan, China","TWN","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.32994735519407",
"Taiwan, China","TWN","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.0364898695442",
"Taiwan, China","TWN","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.354804653721",
"Taiwan, China","TWN","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2787581215407",
"Taiwan, China","TWN","Value-added from Capital in GTAP10P3COD","gtap10VACapital","182539.422074172",
"Taiwan, China","TWN","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","243252.250384366",
"Taiwan, China","TWN","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Taiwan, China","TWN","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Tajikistan","TJK","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","174177.735949627",
"Tajikistan","TJK","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","228033.325322257",
"Tajikistan","TJK","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","117676.691615408",
"Tajikistan","TJK","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","161424.987380872",
"Tajikistan","TJK","Labor volume for skilled females (millions)","v_F_skl","147901.836345604",
"Tajikistan","TJK","Labor volume for skilled males (millions)","v_M_skl","269230.289037941",
"Tajikistan","TJK","Labor volume for unskilled females (millions)","v_F_nsk","242868.350681785",
"Tajikistan","TJK","Labor volume for unskilled male (millions)","v_M_nsk","1698001.52393467",
"Tajikistan","TJK","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.200578096313",
"Tajikistan","TJK","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","5.97593648706829",
"Tajikistan","TJK","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.6442426734531",
"Tajikistan","TJK","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.1792427431656",
"Tajikistan","TJK","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4626.654347861",
"Tajikistan","TJK","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","2447.338753961",
"Tajikistan","TJK","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","97.4398928604126",
"Tajikistan","TJK","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","92.7384416601326",
"Tanzania","TZA","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","217049.091861073",
"Tanzania","TZA","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","219604.956638823",
"Tanzania","TZA","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","119317.192506567",
"Tanzania","TZA","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","136285.462078398",
"Tanzania","TZA","Labor volume for skilled females (millions)","v_F_skl","1532835.05202213",
"Tanzania","TZA","Labor volume for skilled males (millions)","v_M_skl","3228062.25703709",
"Tanzania","TZA","Labor volume for unskilled females (millions)","v_F_nsk","2412751.99363883",
"Tanzania","TZA","Labor volume for unskilled male (millions)","v_M_nsk","16671833.6973019",
"Tanzania","TZA","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.36084517776786",
"Tanzania","TZA","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02657659412618",
"Tanzania","TZA","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3496871650284",
"Tanzania","TZA","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2628910630776",
"Tanzania","TZA","Value-added from Capital in GTAP10P3COD","gtap10VACapital","14347.106654641",
